latitude,longitude,start_time,stop_time,all_day,city_name,region_name,postal_code
40.7820320,-73.9717188,2016-09-11 10:00:00,2016-09-11 17:45:00,0,New York,New York,10024
40.7127837,-74.0059413,2016-09-11 08:00:00,None,0,New York,New York,None
40.85,-73.8667,2016-09-11 22:00:00,None,0,Bronx,New York,None
40.65,-73.95,2016-09-11 19:00:00,None,0,Brooklyn,New York,None
40.7240275,-73.5661753,2016-09-11 14:00:00,None,0,East Meadow,New York,11554
40.7601,-73.9925,2016-09-11 16:00:00,2016-09-11 19:00:00,0,New York,New York,10036
40.7319,-73.9899,2016-09-11 10:00:00,2016-09-11 11:30:00,0,New York,New York,10003
40.65,-73.95,2016-09-11 15:00:00,None,0,Brooklyn,New York,None
40.7142,-74.0064,2016-09-11 18:30:00,None,0,New York,New York,None
40.7601,-73.9925,2016-09-11 10:00:00,2016-09-11 11:00:00,0,New York,New York,10036
40.6786820,-73.6143748,2016-09-11 17:00:00,None,0,Baldwin,New York,11510
40.8165192,-73.9465432,2016-09-11 18:00:00,None,0,New York,New York,None
40.7411478,-73.9927638,2016-09-11 22:00:00,None,0,New York,New York,None
40.7659,-73.985,2016-09-11 07:30:00,None,0,New York,New York,10019
40.7414705,-73.9932918,2016-09-11 22:00:00,None,0,New York,New York,10011
40.7169,-74.3609,2016-09-11 13:00:00,None,0,Summit,New Jersey,07902
40.7169,-74.3609,2016-09-11 13:00:00,None,0,Summit,New Jersey,07902
40.7762,-73.9554,2016-09-11 11:00:00,2016-09-11 21:00:00,0,New York,New York,10028
40.7659,-73.985,2016-09-11 10:00:00,None,0,New York,New York,10019
41.093285,-73.918106,2016-09-11 12:00:00,2016-09-11 17:00:00,0,Nyack,New York,None
40.8115,-73.8856,2016-09-11 08:00:00,None,0,Bronx,New York,10474
40.7602795,-73.9774882,2016-09-11 19:00:00,None,0,New York,New York,None
40.7095,-74.0012,2016-09-11 17:30:00,None,0,New York,New York,10038
40.7415437,-73.9895926,2016-09-11 00:00:00,None,2,New York,New York,None
40.8858,-74.0439,2016-09-11 10:00:00,None,0,Hackensack,New Jersey,None
40.7127837,-74.0059413,2016-09-11 13:00:00,None,0,New York,New York,None
40.770377,-73.9885096,2016-09-11 20:00:00,None,0,New York,New York,10019
40.7922919,-73.9524212,2016-09-11 18:30:00,None,0,New York,New York,None
40.7142,-74.0064,2016-09-11 18:30:00,None,0,New York,New York,None
