latitude,longitude,start_time,stop_time,all_day,city_name,region_name,postal_code
40.7142,-74.0064,2016-09-29 23:00:00,2016-09-30 04:00:00,0,New York,New York,None
40.6618,-73.9855,2016-09-29 08:00:00,2016-09-29 09:00:00,0,Brooklyn,New York,11215
40.8814,-74.1136,2016-09-29 11:00:00,None,0,Garfield,New Jersey,None
40.7127837,-74.0059413,2016-09-29 11:00:00,2016-09-29 14:30:00,0,New York,New York,None
40.7142,-74.0064,2016-09-29 12:45:00,None,0,New York,New York,None
40.8583622,-73.9228407,2016-09-29 13:00:00,None,0,New York,New York,10034
40.667065,-73.974724,2016-09-29 10:00:00,None,0,Brooklyn,New York,11226
40.7684,-74.4942,2016-09-29 18:00:00,None,0,Morristown,New Jersey,07960
40.7459737,-73.9820990,2016-09-29 23:00:00,2016-09-30 04:00:00,0,New York,New York,10003
40.65,-73.95,2016-09-29 16:00:00,None,0,Brooklyn,New York,None
40.7142,-74.0064,2016-09-29 15:00:00,None,0,New York,New York,None
40.7277440,-73.9922630,2016-09-29 12:00:00,None,0,New York,New York,10003
40.5514,-74.1496,2016-09-29 11:00:00,2016-09-30 00:00:00,0,Staten Island,New York,10308
40.7142,-74.0064,2016-09-29 19:00:00,None,0,New York,New York,None
40.7720296,-73.9327292,2016-09-29 19:00:00,None,0,Queens Village,New York,None
40.6525,-73.7779,2016-09-29 00:00:00,2016-10-30 00:00:00,1,Rosedale,New York,11422
40.3764,-74.2447,2016-09-29 08:00:00,None,0,Morganville,New Jersey,None
40.7672,-74.2053,2016-09-29 18:45:00,None,0,East Orange,New Jersey,None
40.7142,-74.0064,2016-09-29 11:00:00,None,0,New York,New York,None
40.6786550,-74.2281310,2016-09-29 10:00:00,2016-09-29 15:00:00,0,Union,New Jersey,None
40.7151704,-73.9532674,2016-09-29 13:00:00,None,0,Brooklyn,New York,11211
40.7127837,-74.0059413,2016-09-29 19:00:00,None,0,New York,New York,None
40.7820320,-73.9717188,2016-09-29 10:00:00,2016-09-29 17:45:00,0,New York,New York,10024
40.7444950,-73.9811168,2016-09-29 21:00:00,2016-09-30 01:00:00,0,New York,New York,10001
40.7127837,-74.0059413,2016-09-29 08:00:00,None,0,New York,New York,None
40.85,-73.8667,2016-09-29 22:00:00,None,0,Bronx,New York,None
40.65,-73.95,2016-09-29 19:00:00,None,0,Brooklyn,New York,None
40.7240275,-73.5661753,2016-09-29 14:00:00,None,0,East Meadow,New York,11554
40.7601,-73.9925,2016-09-29 16:00:00,2016-09-29 19:00:00,0,New York,New York,10036
40.7319,-73.9899,2016-09-29 10:00:00,2016-09-29 11:30:00,0,New York,New York,10003
40.7142,-74.0064,2016-09-29 18:30:00,None,0,New York,New York,None
40.7601,-73.9925,2016-09-29 10:00:00,2016-09-29 11:00:00,0,New York,New York,10036
40.6786820,-73.6143748,2016-09-29 17:00:00,None,0,Baldwin,New York,11510
40.8165192,-73.9465432,2016-09-29 18:00:00,None,0,New York,New York,None
40.7411478,-73.9927638,2016-09-29 22:00:00,None,0,New York,New York,None
40.7414705,-73.9932918,2016-09-29 22:00:00,None,0,New York,New York,10011
40.7169,-74.3609,2016-09-29 13:00:00,None,0,Summit,New Jersey,07902
41.093285,-73.918106,2016-09-29 12:00:00,2016-09-29 17:00:00,0,Nyack,New York,None
40.8115,-73.8856,2016-09-29 08:00:00,None,0,Bronx,New York,10474
40.7602795,-73.9774882,2016-09-29 19:00:00,None,0,New York,New York,None
40.7127837,-74.0059413,2016-09-29 13:00:00,2016-09-29 23:30:00,0,New York,New York,None
40.7415437,-73.9895926,2016-09-29 00:00:00,None,2,New York,New York,None
40.8858,-74.0439,2016-09-29 10:00:00,None,0,Hackensack,New Jersey,None
40.7127837,-74.0059413,2016-09-29 13:00:00,None,0,New York,New York,None
40.770377,-73.9885096,2016-09-29 20:00:00,None,0,New York,New York,10019
40.7922919,-73.9524212,2016-09-29 18:30:00,None,0,New York,New York,None
40.7142,-74.0064,2016-09-29 18:30:00,None,0,New York,New York,None
40.8294,-73.4958,2016-09-29 19:00:00,None,0,Syosset,New York,11791
40.7411478,-73.9927638,2016-09-29 22:00:00,None,0,New York,New York,None
40.7182,-73.9847,2016-09-29 23:00:00,None,0,New York,New York,10002
40.7712126,-73.9892545,2016-09-29 16:00:00,2016-09-29 18:00:00,0,New York,New York,10019
40.7182,-73.9847,2016-09-29 16:00:00,None,0,New York,New York,10002
None,None,2016-09-29 23:00:00,None,0,New York,New York,None
40.6867481,-73.9789229,2016-09-29 00:00:00,None,2,Brooklyn,New York,11217
40.7319,-73.9899,2016-09-29 00:00:00,None,2,New York,New York,10003
40.6867481,-73.9789229,2016-09-29 00:00:00,None,2,Brooklyn,New York,11217
40.6867481,-73.9789229,2016-09-29 00:00:00,None,2,Brooklyn,New York,11217
40.7182,-73.9847,2016-09-29 11:00:00,2016-09-29 23:00:00,0,New York,New York,10002
40.7275,-73.9803,2016-09-29 19:30:00,None,0,New York,New York,10009
40.7174134,-73.9951112,2016-09-29 11:00:00,2016-09-29 22:30:00,0,New York,New York,10002
40.6867481,-73.9789229,2016-09-29 00:00:00,None,2,Brooklyn,New York,11217
40.6867481,-73.9789229,2016-09-29 00:00:00,None,2,Brooklyn,New York,11217
40.6867481,-73.9789229,2016-09-29 00:00:00,None,2,Brooklyn,New York,11217
40.7142,-74.0064,2016-09-29 12:05:00,None,0,New York,New York,None
40.7182,-73.9847,2016-09-29 11:00:00,2016-09-29 23:00:00,0,New York,New York,10002
40.7574502,-73.8681236,2016-09-29 14:00:00,2016-09-29 14:30:00,0,Corona,New York,11368
40.7142,-74.0064,2016-09-29 22:00:00,None,0,New York,New York,None
40.9006,-73.8993,2016-09-29 10:30:00,2016-09-29 16:30:00,0,Bronx,New York,10471
40.7127837,-74.0059413,2016-09-29 09:00:00,None,0,New York,New York,None
40.6388021,-73.9892725,2016-09-29 15:00:00,None,0,Brooklyn,New York,11219
40.6695973,-73.9449517,2016-09-29 10:30:00,None,0,Brooklyn,New York,11238
40.6695973,-73.9449517,2016-09-29 07:00:00,None,0,Brooklyn,New York,11238
40.6695973,-73.9449517,2016-09-29 13:00:00,None,0,Brooklyn,New York,11238
41.039072,-73.696246,2016-07-24 00:00:00,2017-01-22 00:00:00,1,Purchase,New York,10577
40.7553,-73.9922,2016-09-29 10:30:00,None,0,New York,New York,10018
40.85,-73.8667,2016-09-29 08:00:00,None,0,Bronx,New York,None
40.7411478,-73.9927638,2016-09-29 17:00:00,None,0,New York,New York,None
40.7281,-74.0781,2016-09-29 00:00:00,None,2,Jersey City,New Jersey,None
40.7142,-74.0064,2016-09-29 13:30:00,None,0,New York,New York,None
40.7621,-73.6415,2016-09-29 18:00:00,2016-09-30 02:00:00,0,Williston Park,New York,11596
40.65,-73.95,2016-09-29 15:00:00,2016-09-29 22:00:00,0,Brooklyn,New York,None
40.7418,-74.0008,2016-09-29 11:30:00,None,0,New York,New York,10011
40.7487063,-73.9852383,2016-09-29 19:00:00,None,0,New York,New York,10001
40.7095,-74.0012,2016-09-29 17:00:00,None,0,New York,New York,10038
40.7142,-74.0064,2016-09-29 19:00:00,None,0,New York,New York,None
40.77017947939051,-73.97368905662233,2016-09-29 12:00:00,None,0,New York,New York,10019
40.65,-73.95,2016-09-29 13:00:00,None,0,Brooklyn,New York,None
40.65255991746113,-73.9164206588955,2016-09-29 13:00:00,None,0,Brooklyn,New York,None
40.65255991746113,-73.9164206588955,2016-09-29 13:00:00,None,0,Brooklyn,New York,None
40.7536140,-73.9917682,2016-09-29 19:00:00,None,0,New York,New York,None
40.7122,-73.9652,2016-09-29 10:00:00,None,0,Brooklyn,New York,11249
40.7317679,-73.9892102,2016-09-29 22:00:00,None,0,New York,New York,10003
40.7127837,-74.0059413,2016-09-29 13:00:00,None,0,New York,New York,None
